Property State,Property County,Property City,Property Zip,Originating Mortgagee Sponsor Originator,Originating Mortgagee Number,Sponsor Name,Sponsor_Number,Sponsor Originator,Current Servicer ID,Previous Servicer,Hecm Type,Rate Type,Interest Rate,Initial Principal Limit,Maximum Claim Amount,Endorsement Year,Endorsement Month
CA,PLACER,ROSEVILLE,95678,"SOUTH RIVER MORTGAGE, LLC",Not Available,AMERICAN ADVISORS GROUP,22823,"SOUTH RIVER MORTGAGE, LLC",1142500001,2282300018,Hecm for Refinance,Adjustable,2.215,248625,425000,2021,11
CA,PLACER,ROSEVILLE,95678,BLUE WATERS MORTGAGE AND REAL ESTATE GRO,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,BLUE WATERS MORTGAGE AND REAL ESTATE GRO,1142500001,2124900009,Hecm Traditional,Adjustable,2.07,250980,470000,2021,11
CA,PLACER,ROSEVILLE,95747,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",3027509990,2154800002,Hecm for Refinance,Adjustable,2.485,325206,609000,2021,11
CA,PLACER,ROSEVILLE,95747,AGM CAPITAL MORTGAGE CORPORATION,Not Available,"PLAZA HOME MORTGAGE, INC.",17101,AGM CAPITAL MORTGAGE CORPORATION,1142500001,1710100002,Hecm Traditional,Adjustable,2.36,319410,585000,2021,11
CA,PLACER,ROSEVILLE,95747,"LENNAR MORTGAGE, LLC",Not Available,REVERSE MORTGAGE FUNDING LLC,31180,"LENNAR MORTGAGE, LLC",1142500001,3118000005,Hecm Traditional,Adjustable,1.955,287830,535000,2021,11
CA,PLACER,ROSEVILLE,95747,"LENNAR MORTGAGE, LLC",Not Available,REVERSE MORTGAGE FUNDING LLC,31180,"LENNAR MORTGAGE, LLC",1142500001,3118000005,Hecm for Purchase,Fixed,3.68,299642.53,458169,2021,11
CA,PLACER,ROSEVILLE,95747,"LENNAR MORTGAGE, LLC",Not Available,REVERSE MORTGAGE FUNDING LLC,31180,"LENNAR MORTGAGE, LLC",1142500001,3118000005,Hecm for Purchase,Adjustable,2,369575.38,714846,2021,11
CA,PLACER,ROSEVILLE,95747,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,1.92,387045,705000,2021,11
CA,PLACER,ROSEVILLE,95747,AMERICAN PACIFIC MORTGAGE,79927,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm for Purchase,Fixed,3.81,338400,587500,2021,11
CA,PLACER,ROSEVILLE,95747,HIGH TECH LENDING INC,24969,Not Available,Not Available,Not Available,1142500001,2496900000,Hecm for Refinance,Adjustable,1.84,460890,810000,2021,11
CA,PLACER,ROSEVILLE,95747,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510460,Hecm for Refinance,Adjustable,1.86,268636,478000,2021,11
CA,PLACER,ROSEVILLE,95747,PREMIUM SECURITY INC.,893,Not Available,Not Available,Not Available,1142500001,89300006,Hecm for Refinance,Adjustable,1.6,510694.88,822375,2021,11
CA,PLACER,ROSEVILLE,95747,PREMIUM SECURITY INC.,893,Not Available,Not Available,Not Available,1142500001,89300006,Hecm for Refinance,Fixed,3.18,294680,530000,2021,11
CA,PLACER,ROSEVILLE,95747,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000273,Hecm for Refinance,Fixed,3.06,337050,525000,2021,11
CA,PLACER,ROSEVILLE,95747,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000005,Hecm for Purchase,Adjustable,2,392729.49,690210,2021,11
CA,PLACER,ROSEVILLE,95747,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000273,Hecm Traditional,Adjustable,2.14,418588.88,822375,2021,11
CA,RIVERSIDE,BANNING,92220,INTERNATIONAL CITY MORTGAGE INC.,Not Available,HIGH TECH LENDING INC,24969,INTERNATIONAL CITY MORTGAGE INC.,1142500001,2496900000,Hecm for Refinance,Adjustable,2.58,124899,237000,2021,11
CA,RIVERSIDE,BANNING,92220,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Purchase,Fixed,3.93,225250,425000,2021,11
CA,RIVERSIDE,BANNING,92220,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.7,250800,400000,2021,11
CA,RIVERSIDE,BANNING,92220,MID AMERICA MORTGAGE INC.,38132,Not Available,Not Available,Not Available,1142500001,3813210282,Hecm for Refinance,Adjustable,1.84,216445,365000,2021,11
CA,RIVERSIDE,BANNING,92220,THE FEDERAL SAVINGS BANK,31074,Not Available,Not Available,Not Available,1142500001,3107400004,Hecm for Refinance,Adjustable,2.86,114400,200000,2021,11
CA,RIVERSIDE,BEAUMONT,92223,"SOUTH RIVER MORTGAGE, LLC",Not Available,AMERICAN ADVISORS GROUP,22823,"SOUTH RIVER MORTGAGE, LLC",1142500001,2282300018,Hecm for Refinance,Adjustable,2.58,235305,415000,2021,11
CA,RIVERSIDE,BEAUMONT,92223,"ENNKAR, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"ENNKAR, INC.",3027509990,3027510460,Hecm Traditional,Adjustable,2.66,248404,442000,2021,11
CA,RIVERSIDE,BEAUMONT,92223,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.76,318528,553000,2021,11
CA,RIVERSIDE,BEAUMONT,92223,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,3.43,290260,460000,2021,11
CA,RIVERSIDE,BEAUMONT,92223,HIGH TECH LENDING INC,24969,Not Available,Not Available,Not Available,1142500001,2496900000,Hecm for Refinance,Adjustable,2.09,254760,440000,2021,11
CA,RIVERSIDE,BEAUMONT,92223,"QUONTIC BANK, FSB",30741,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm Traditional,Fixed,3.06,237540,370000,2021,11
CA,RIVERSIDE,BERMUDA DUNES,92203,"ENNKAR, INC.",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"ENNKAR, INC.",1142500001,3116900000,Hecm for Refinance,Adjustable,2.07,323778,546000,2021,11
CA,RIVERSIDE,CALIMESA,92320,STATEWIDE FINANCIAL CORPORATION,Not Available,AMERICAN ADVISORS GROUP,22823,STATEWIDE FINANCIAL CORPORATION,1142500001,2282300018,Hecm for Purchase,Fixed,3.56,262640,490000,2021,11
CA,RIVERSIDE,CALIMESA,92320,"ENNKAR, INC.",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"ENNKAR, INC.",1142500001,3116900000,Hecm for Refinance,Adjustable,1.87,274512,456000,2021,11
CA,RIVERSIDE,CALIMESA,92320,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,1142500001,Hecm Traditional,Adjustable,2.89,355810,595000,2021,11
CA,RIVERSIDE,CANYON LAKE,92587,"CDC SOLUTIONS, INC.",Not Available,FINANCE OF AMERICA REVERSE LLC,21249,"CDC SOLUTIONS, INC.",1142500001,2124900009,Hecm for Refinance,Adjustable,2.82,370510,670000,2021,11
CA,RIVERSIDE,CATHEDRAL CITY,92234,"CHANGE LENDING, LLC",78584,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm for Refinance,Adjustable,2.07,399100,650000,2021,11
CA,RIVERSIDE,CATHEDRAL CITY,92234,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,3121500003,Hecm Traditional,Adjustable,2.985,412800,800000,2021,11
CA,RIVERSIDE,CORONA,92882,BARRON FUNDING GROUP INC,Not Available,LONGBRIDGE FINANCIAL LLC,31169,BARRON FUNDING GROUP INC,1142500001,3116900000,Hecm Traditional,Adjustable,2.82,264180,510000,2021,11
CA,RIVERSIDE,CORONA,92883,OMNI-FUND INC.,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,OMNI-FUND INC.,1142500001,2124900009,Hecm for Refinance,Adjustable,2.195,377338,631000,2021,11
CA,RIVERSIDE,CORONA,92883,INVESTMENTS BY M CORP,Not Available,PHH MORTGAGE CORPORATION,30275,INVESTMENTS BY M CORP,3027509990,3027510460,Hecm Traditional,Adjustable,2.735,435643,713000,2021,11
CA,RIVERSIDE,CORONA,92883,HIGH TECH LENDING INC,24969,Not Available,Not Available,Not Available,1142500001,2496900000,Hecm Traditional,Adjustable,1.715,357000,600000,2021,11
CA,RIVERSIDE,EASTVALE,91752,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510460,Hecm for Refinance,Adjustable,1.59,471064,808000,2021,11
CA,RIVERSIDE,EASTVALE,92880,DANARYN CORPORATION,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,DANARYN CORPORATION,1142500001,1142500001,Hecm for Refinance,Adjustable,1.945,456685,745000,2021,11
CA,RIVERSIDE,HEMET,92543,"ENNKAR, INC.",Not Available,FINANCE OF AMERICA REVERSE LLC,21249,"ENNKAR, INC.",1142500001,2124900009,Hecm for Refinance,Adjustable,2.39,174096,279000,2021,11
CA,RIVERSIDE,HEMET,92544,DIY HOME LENDING CORP,Not Available,HIGH TECH LENDING INC,24969,DIY HOME LENDING CORP,1142500001,2496900000,Hecm Traditional,Adjustable,2.09,251680,440000,2021,11
CA,RIVERSIDE,HEMET,92544,LONGBRIDGE FINANCIAL LLC,31169,Not Available,Not Available,Not Available,1142500001,3116900000,Hecm for Refinance,Adjustable,1.76,252735,415000,2021,11
CA,RIVERSIDE,HEMET,92544,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3121500003,0,Hecm Traditional,Adjustable,2.64,405150,730000,2021,11
CA,RIVERSIDE,HEMET,92545,BUDICA FINANCIAL CORPORATION,Not Available,AMERICAN ADVISORS GROUP,22823,BUDICA FINANCIAL CORPORATION,1142500001,2282300018,Hecm Traditional,Fixed,3.18,233290,410000,2021,11
CA,RIVERSIDE,HEMET,92545,BARRETT FINANCIAL GROUP LLC,Not Available,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,BARRETT FINANCIAL GROUP LLC,3121500003,0,Hecm for Purchase,Adjustable,2.64,255806.46,468510,2021,11
CA,RIVERSIDE,HEMET,92545,"MOUNTAIN VIEW FINANCIAL, INC.",Not Available,REVERSE MORTGAGE FUNDING LLC,31180,"MOUNTAIN VIEW FINANCIAL, INC.",1142500001,3118000005,Hecm Traditional,Adjustable,2.58,226395,387000,2021,11
CA,RIVERSIDE,HEMET,92545,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.98,211320,360000,2021,11
CA,RIVERSIDE,HEMET,92545,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.2,142250,250000,2021,11
CA,RIVERSIDE,HEMET,92545,BROKER SOLUTIONS INC,21221,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm for Refinance,Adjustable,1.955,259350,455000,2021,11
CA,RIVERSIDE,HEMET,92545,SUN WEST MORTGAGE CO INC,64438,Not Available,Not Available,Not Available,6443809990,0,Hecm for Purchase,Adjustable,2.36,236135,415000,2021,11
CA,RIVERSIDE,HOMELAND,92548,HIGH TECH LENDING INC,24969,Not Available,Not Available,Not Available,1142500001,2496900000,Hecm for Refinance,Adjustable,1.715,451483.88,822375,2021,11
CA,RIVERSIDE,INDIAN WELLS,92210,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,1142500001,Hecm for Refinance,Adjustable,1.97,462174.75,822375,2021,11
CA,RIVERSIDE,INDIO,92201,INTEGR8TIVE SOLUTIONS INC,Not Available,HIGH TECH LENDING INC,24969,INTEGR8TIVE SOLUTIONS INC,1142500001,2496900000,Hecm Traditional,Adjustable,1.705,318500,490000,2021,11
CA,RIVERSIDE,INDIO,92201,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.38,259650,450000,2021,11
CA,RIVERSIDE,INDIO,92203,"RIGHT CHOICE MORTGAGE, INC.",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"RIGHT CHOICE MORTGAGE, INC.",1142500001,3116900000,Hecm for Refinance,Adjustable,1.61,256320,445000,2021,11
CA,RIVERSIDE,INDIO,92203,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm Traditional,Adjustable,2.36,213675,385000,2021,11
CA,RIVERSIDE,JURUPA VALLEY,91752,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,1142500001,0,Hecm Traditional,Adjustable,1.93,262524,501000,2021,11
CA,RIVERSIDE,JURUPA VALLEY,92509,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,Not Available,Not Available,Not Available,3027509990,0,Hecm Traditional,Adjustable,2.22,349800,600000,2021,11
CA,RIVERSIDE,LA QUINTA,92253,PACIFIC FIRST FINANCIAL REAL ESTATE LOAN,Not Available,AMERICAN ADVISORS GROUP,22823,PACIFIC FIRST FINANCIAL REAL ESTATE LOAN,1142500001,2282300018,Hecm Traditional,Adjustable,2.11,268629,453000,2021,11
CA,RIVERSIDE,LA QUINTA,92253,"OCEAN LENDING HOME LOANS, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"OCEAN LENDING HOME LOANS, INC.",3027509990,3027510460,Hecm for Refinance,Adjustable,1.945,373968,588000,2021,11
CA,RIVERSIDE,LA QUINTA,92253,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.97,253460,460000,2021,11
CA,RIVERSIDE,LA QUINTA,92253,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.01,451483.88,822375,2021,11
CA,RIVERSIDE,LA QUINTA,92253,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.03,456685,745000,2021,11
CA,RIVERSIDE,LA QUINTA,92253,"CHANGE LENDING, LLC",78584,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm for Refinance,Adjustable,1.945,364206,606000,2021,11
CA,RIVERSIDE,LAKE ELSINORE,92530,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Refinance,Fixed,3.06,357075,575000,2021,11
CA,RIVERSIDE,MENIFEE,92584,"FIRST ALLIED FINANCIAL SERVICES, INC.",Not Available,AMERICAN ADVISORS GROUP,22823,"FIRST ALLIED FINANCIAL SERVICES, INC.",1142500001,2282300018,Hecm Traditional,Adjustable,1.715,321600,600000,2021,11
CA,RIVERSIDE,MENIFEE,92584,"KAM FINANCIAL & REALTY, INC.",Not Available,HIGH TECH LENDING INC,24969,"KAM FINANCIAL & REALTY, INC.",2496900000,0,Hecm for Refinance,Adjustable,1.955,355470,510000,2021,11
CA,RIVERSIDE,MENIFEE,92584,"SENIOR FINANCIAL GROUP, INC",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"SENIOR FINANCIAL GROUP, INC",1142500001,3116900000,Hecm Traditional,Adjustable,1.82,304695,555000,2021,11
CA,RIVERSIDE,MENIFEE,92584,"SENIOR FINANCIAL GROUP, INC",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"SENIOR FINANCIAL GROUP, INC",1142500001,3116900000,Hecm for Refinance,Adjustable,1.945,260920,440000,2021,11
CA,RIVERSIDE,MENIFEE,92584,"55 PLACES MORTGAGE, LLC",Not Available,"MUTUAL OF OMAHA MORTGAGE, INC.",31215,"55 PLACES MORTGAGE, LLC",3121500003,0,Hecm for Refinance,Adjustable,2.235,315795,555000,2021,11
CA,RIVERSIDE,MENIFEE,92584,"SOUTH RIVER MORTGAGE, LLC",Not Available,OPEN MORTGAGE LLC,21548,"SOUTH RIVER MORTGAGE, LLC",1142500001,2154800002,Hecm for Refinance,Adjustable,2.09,295302,553000,2021,11
CA,RIVERSIDE,MENIFEE,92584,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,1.91,303505,505000,2021,11
CA,RIVERSIDE,MENIFEE,92584,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510460,Hecm Traditional,Adjustable,1.985,239115,419500,2021,11
CA,RIVERSIDE,MENIFEE,92585,"MY REVERSE OPTIONS, INC.",Not Available,AMERICAN ADVISORS GROUP,22823,"MY REVERSE OPTIONS, INC.",1142500001,2282300018,Hecm Traditional,Adjustable,2.11,340430,590000,2021,11
CA,RIVERSIDE,MENIFEE,92585,LAND/HOME FINANCIAL SERVICES,Not Available,LONGBRIDGE FINANCIAL LLC,31169,LAND/HOME FINANCIAL SERVICES,1142500001,3116900000,Hecm for Refinance,Adjustable,1.705,216320,320000,2021,11
CA,RIVERSIDE,MENIFEE,92585,"ENNKAR, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"ENNKAR, INC.",3027509990,3027510460,Hecm for Refinance,Adjustable,2.215,221400,360000,2021,11
CA,RIVERSIDE,MENIFEE,92585,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118001306,Hecm for Refinance,Adjustable,2.02,311348,554000,2021,11
CA,RIVERSIDE,MENIFEE,92586,PATRIOT PACIFIC FINANCIAL CORP,Not Available,AMERICAN ADVISORS GROUP,22823,PATRIOT PACIFIC FINANCIAL CORP,2282300018,2282300003,Hecm for Refinance,Adjustable,2.265,188100,330000,2021,11
CA,RIVERSIDE,MENIFEE,92586,PHH MORTGAGE CORPORATION,30275,Not Available,Not Available,Not Available,3027509990,3027510497,Hecm for Refinance,Adjustable,1.84,172800,320000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92551,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,1.89,281232,432000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92553,NATIONAL ONE MORTGAGE CORP,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,NATIONAL ONE MORTGAGE CORP,1142500001,2124900009,Hecm Traditional,Adjustable,2.07,266850,450000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92553,"PRIMARY RESIDENTIAL MORTGAGE, INC.",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"PRIMARY RESIDENTIAL MORTGAGE, INC.",1142500001,3116900000,Hecm for Refinance,Adjustable,2.32,256700,425000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92553,"PREMIER REVERSE mortgage, LLC",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"PREMIER REVERSE mortgage, LLC",1142500001,3116900000,Hecm Traditional,Adjustable,1.57,294000,500000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92553,"ENNKAR, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"ENNKAR, INC.",3027509990,3027510460,Hecm Traditional,Adjustable,2.64,204180,415000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92553,JET DIRECT FUNDING CORP,26483,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,2.07,225722,350500,2021,11
CA,RIVERSIDE,MORENO VALLEY,92555,"BOLTON, DARRYL EDWIN",Not Available,FINANCE OF AMERICA REVERSE LLC,21249,"BOLTON, DARRYL EDWIN",1142500001,2124900009,Hecm for Refinance,Adjustable,2.32,276960,480000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92555,GOLDEN YEARS MORTGAGE SOLUTIONS,Not Available,LONGBRIDGE FINANCIAL LLC,31169,GOLDEN YEARS MORTGAGE SOLUTIONS,1142500001,3116900000,Hecm for Refinance,Adjustable,2.205,298410,435000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92557,"FRONTIER LOAN GROUP 2, INC. DBA LANDMARK",Not Available,MCM HOLDINGS INC,25620,"FRONTIER LOAN GROUP 2, INC. DBA LANDMARK",1142500001,2562000005,Hecm for Refinance,Adjustable,2.925,212000,400000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92557,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.89,264180,510000,2021,11
CA,RIVERSIDE,MORENO VALLEY,92557,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.83,236070,430000,2021,11
CA,RIVERSIDE,MURRIETA,92562,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.16,271600,560000,2021,11
CA,RIVERSIDE,MURRIETA,92562,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000822,Hecm for Refinance,Adjustable,2.25,383671,593000,2021,11
CA,RIVERSIDE,MURRIETA,92562,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118000273,Hecm Traditional,Adjustable,1.66,398370,735000,2021,11
CA,RIVERSIDE,MURRIETA,92563,NATIONS RELIABLE LENDING LLC,Not Available,AMERICAN ADVISORS GROUP,22823,NATIONS RELIABLE LENDING LLC,1142500001,2282300018,Hecm for Refinance,Adjustable,2.08,377210,670000,2021,11
CA,RIVERSIDE,MURRIETA,92563,PACIFIC UNION BANCORP,Not Available,FINANCE OF AMERICA REVERSE LLC,21249,PACIFIC UNION BANCORP,1142500001,2124900009,Hecm Traditional,Adjustable,1.75,418690,745000,2021,11
CA,RIVERSIDE,MURRIETA,92563,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,2.01,234235,395000,2021,11
CA,RIVERSIDE,MURRIETA,92563,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.89,408930,645000,2021,11
CA,RIVERSIDE,MURRIETA,92563,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm Traditional,Adjustable,1.64,225750,375000,2021,11
CA,RIVERSIDE,MURRIETA,92563,FINANCE OF AMERICA REVERSE LLC,21249,Not Available,Not Available,Not Available,1142500001,2124900009,Hecm for Refinance,Adjustable,1.85,443980,790000,2021,11
CA,RIVERSIDE,MURRIETA,92563,THE FEDERAL SAVINGS BANK,31074,Not Available,Not Available,Not Available,1142500001,3107400004,Hecm for Refinance,Adjustable,2.82,233100,370000,2021,11
CA,RIVERSIDE,NORCO,92860,"ENNKAR, INC.",Not Available,LONGBRIDGE FINANCIAL LLC,31169,"ENNKAR, INC.",1142500001,3116900000,Hecm for Refinance,Adjustable,1.955,373350,655000,2021,11
CA,RIVERSIDE,PALM DESERT,92211,"COAST RESIDENTIAL FUNDING, INC",Not Available,FINANCE OF AMERICA REVERSE LLC,21249,"COAST RESIDENTIAL FUNDING, INC",1142500001,2124900009,Hecm for Refinance,Adjustable,1.445,285670,490000,2021,11
CA,RIVERSIDE,PALM DESERT,92211,"ALL REVERSE MORTGAGE, INC.",26031,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm for Refinance,Fixed,3.18,294640,508000,2021,11
CA,RIVERSIDE,PALM DESERT,92211,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,2.1,299500,500000,2021,11
CA,RIVERSIDE,PALM DESERT,92211,REVERSE MORTGAGE FUNDING LLC,31180,Not Available,Not Available,Not Available,1142500001,3118001306,Hecm for Refinance,Adjustable,2.215,280228,442000,2021,11
CA,RIVERSIDE,PALM DESERT,92260,"AMERICAN PRIME LENDING, INC",Not Available,MONEY HOUSE INC,11259,"AMERICAN PRIME LENDING, INC",1125900037,0,Hecm for Refinance,Adjustable,1.84,133551,213000,2021,11
CA,RIVERSIDE,PALM DESERT,92260,"OCEAN LENDING HOME LOANS, INC.",Not Available,PHH MORTGAGE CORPORATION,30275,"OCEAN LENDING HOME LOANS, INC.",3027509990,3027510460,Hecm for Refinance,Adjustable,1.86,592932.38,822375,2021,11
CA,RIVERSIDE,PALM DESERT,92260,"CHANGE LENDING, LLC",78584,LONGBRIDGE FINANCIAL LLC,31169,Not Available,1142500001,3116900000,Hecm Traditional,Adjustable,1.695,445466,677000,2021,11
CA,RIVERSIDE,PALM DESERT,92260,"CHANGE LENDING, LLC",78584,LONGBRIDGE FINANCIAL LLC,31169,Not Available,3116900000,1142500001,Hecm for Purchase,Adjustable,2.07,178802,299000,2021,11
CA,RIVERSIDE,PALM SPRINGS,92262,AMERICAN ADVISORS GROUP,22823,Not Available,Not Available,Not Available,1142500001,2282300018,Hecm for Refinance,Adjustable,1.93,475332.75,822375,2021,11
